"800164964","上海车福盈汽车服务有限公司","31.227980000000002","121.51462","","","上海市","上海市","闵行区","71",12974.2993 -----> "827742615","黄山缘咸肉菜饭骨头汤","31.29091","121.61156","","","上海市","上海市","浦东新区","240",12980.9606
"825829877","上海市浦东新区土地整理中心(东北门)","31.28769","121.60449999999999","","","上海市","上海市","浦东新区","100",12980.43 -----> "841458769","停车场(金虹桥广场E座北)","31.283060000000003","121.49673","","","上海市","上海市","闵行区","993",12970.8186
"810813479","广福寺","31.449910000000003","121.44174","","","上海市","上海市","宝山区","605",12960.2004 -----> "841907914","猪友圈","31.25777","121.58774","","","上海市","上海市","浦东新区","241",12979.924
"841203318","正宗三林塘肉皮店","31.2433","121.62527999999999","","","上海市","上海市","浦东新区","240",12983.8173 -----> "821326303","游族网络","31.273490000000002","121.51402999999999","","","上海市","上海市","徐汇区","1912",12972.7101
"812465624","爵仕悦恒大国际公寓停车场","31.26921","121.60771","","","上海市","上海市","浦东新区","600",12981.347 -----> "805668407","威台(东北门)","31.43618","121.40563999999999","","","上海市","上海市","嘉定区","1912",12957.3979
"813659947","皖K烤鱼","31.25713","121.55214","","","上海市","上海市","徐汇区","240",12976.718 -----> "821120487","舒欣汽车租赁有限公司","31.25891","121.50743999999999","桂平路","","上海市","上海市","徐汇区","68",12972.6047
"803732683","新捷餐厅","31.26423","121.50805","","","上海市","上海市","徐汇区","240",12972.4805 -----> "818624950","上海富民专修学院(西北门)","31.231430000000003","121.54709","","","上海市","上海市","徐汇区","151",12977.1282
"838960505","知源谷","31.266920000000002","121.50365","","","上海市","上海市","徐汇区","1912",12971.9907 -----> "813990728","莲花国际广场停车场","31.232760000000003","121.502","","","上海市","上海市","闵行区","993",12972.9933
"826628512","一生舒","31.223090000000003","121.49132999999999","","","上海市","上海市","闵行区","1523",12972.3512 -----> "805414251","辰龙汽配","31.278380000000002","121.52068","","","上海市","上海市","徐汇区","62",12973.1479
"817150710","国珍健康生活馆(世博园店)","31.27675","121.58901999999999","","","上海市","上海市","浦东新区","2750",12979.3976 -----> "829493139","瞿溪路1254弄小区","31.296390000000002","121.56971","瑞金南路","","上海市","上海市","黄浦区","1920",12976.9828
"819867825","慈铭健康体检管理集团上海有限公司(中山西路)","31.29167","121.52011999999999","","","上海市","上海市","长宁区","1912",12972.6482 -----> "812890755","上海林超玻璃纤维制品有限公司","31.432740000000003","121.43115999999999","","","上海市","上海市","嘉定区","1912",12959.8237
"805829635","重庆鸡公煲(东闸路)","31.219640000000002","121.46396","","","上海市","上海市","闵行区","1101",12969.9839 -----> "803787346","爱甲(虹梅路)","31.28928","121.48657","","","上海市","上海市","闵行区","523",12969.6877
"824406507","遵义羊肉粉(浦三路店)","31.28575","121.61775","","","上海市","上海市","浦东新区","240",12981.6964 -----> "802396854","上海鑫再豪实业有限公司","31.27107","121.49145","","","上海市","上海市","闵行区","1912",12970.7445
"815358915","上海思美尔口腔门诊部","31.29501","121.50121999999999","","","上海市","上海市","长宁区","2750",12970.8222 -----> "804911567","增逢吴师傅黄焖鸡米饭(虹莘路)","31.249750000000002","121.47928999999999","","","上海市","上海市","闵行区","240",12970.3606
"840444901","日月潭小吃铺","31.39111","121.40853","","","上海市","上海市","嘉定区","1129",12959.181 -----> "840926136","夏·雨","31.22652","121.47175999999999","","","上海市","上海市","闵行区","523",12970.46
"802524321","茶陵路65弄小区","31.294870000000003","121.56791","","","上海市","上海市","徐汇区","1920",12976.8711 -----> "822183720","停车场(华夏西路)","31.247480000000003","121.59236999999999","","","上海市","上海市","浦东新区","600",12980.692
"841397469","新智驿商务中心停车场","31.28938","121.48585","","","上海市","上海市","闵行区","993",12969.619 -----> "826998156","淡然文化茶","31.241860000000003","121.50489999999999","","","上海市","上海市","闵行区","1119",12972.9495
"842070190","停车场(庆扬商贸大楼东北)","31.234370000000002","121.45098999999999","","","上海市","上海市","闵行区","993",12968.3113 -----> "840783970","漕河泾科汇大厦停车场(入口)","31.278180000000003","121.50215","","","上海市","上海市","徐汇区","993",12971.4747
"826639519","黛芙妮尔五行驻颜养生馆(上海报春总店)","31.221780000000003","121.4829","山花路","","上海市","上海市","闵行区","523",12971.6304 -----> "842283408","五芳斋回味餐厅(云台路)","31.2787","121.60309","","","上海市","上海市","浦东新区","240",12980.6068
"814042827","捷普科技(上海)有限公司","31.26566","121.49502","","","上海市","上海市","徐汇区","1912",12971.2507 -----> "841599387","上海世博会经贸有限公司","31.28341","121.57781999999999","","","上海市","上海市","浦东新区","1912",12978.1571
"813415907","江南星城5号停车场(出入口)","31.23766","121.49033","","","上海市","上海市","闵行区","600",12971.7695 -----> "820256545","良友(杨桃路)","31.47313","121.54185","","","上海市","上海市","宝山区","643",12968.4675
"801629813","五毛饭店(顾北东路)","31.457330000000002","121.50688","","","上海市","上海市","宝山区","240",12965.8415 -----> "840014952","黄金手撕包(民主街)","31.390500000000003","121.40907999999999","","","上海市","上海市","嘉定区","231",12959.2513
"825667580","停车场(蔚蓝城市花园西北)","31.251070000000002","121.50372999999999","","","上海市","上海市","闵行区","994",12972.5327 -----> "803465314","上海永鼎光电子技术有限公司(合川路)","31.28142","121.4798","合川路","","上海市","上海市","闵行区","1912",12969.3391
"839865055","上海宝凤瞑园停车场","31.40912","121.46826999999999","丰收西路","","上海市","上海市","宝山区","993",12963.9811 -----> "841301151","上海华一实业大厦停车场(出入口)","31.26076","121.49331","","","上海市","上海市","闵行区","993",12971.2609
"816639122","合生时代锦苑","31.25216","121.58852999999999","","","上海市","上海市","浦东新区","1920",12980.1855 -----> "821750775","上海晓杰钢结构有限公司(东门)","31.44491","121.43365999999999","","","上海市","上海市","嘉定区","1912",12959.6384
"839203000","汉绮网络","31.39373","121.41548999999999","","","上海市","上海市","嘉定区","1912",12959.7228 -----> "808449696","上海相伴电动自行车有限公司(罗锦路)","31.22443","121.52104","罗锦路","","上海市","上海市","闵行区","1912",12975.0014
"821871085","红烧第一碗(宝翔路店)","31.40914","121.4191","","","上海市","上海市","嘉定区","240",12959.5294 -----> "825834886","上海莘庄交通枢纽工程信访接待点(东南门)","31.215020000000003","121.48979","","","上海市","上海市","闵行区","100",12972.4833
"828541614","玉轩阁自助茶楼(上南店)","31.23142","121.61861999999999","","","上海市","上海市","浦东新区","1119",12983.6157 -----> "840932882","紫香园","31.262220000000003","121.48172","","","上海市","上海市","闵行区","240",12970.1607
"841508299","润洋","31.23562","121.50961","","","上海市","上海市","闵行区","2750",12973.5872 -----> "816778785","海上梦苑停车场(出入口)","31.29933","121.58054999999999","","","上海市","上海市","黄浦区","600",12977.8655
"838527972","拉卡拉小店(华发路)","31.226950000000002","121.55451","","","上海市","上海市","徐汇区","643",12977.9525 -----> "821365845","上海凯仁电子仪器有限公司","31.226480000000002","121.39338","","","上海市","上海市","松江区","1912",12963.3487
"820638689","上南雅筑","31.261180000000003","121.60499","","","上海市","上海市","浦东新区","1920",12981.3724 -----> "824569571","奥玎宫廷别墅(东南门)","31.28111","121.48691","","","上海市","上海市","闵行区","1920",12969.9942
"825445147","足疗按摩(南大路)","31.396230000000003","121.46846","","","上海市","上海市","宝山区","1523",12964.4343 -----> "844499904","中国太平洋保险(集团)股份有限公司","31.268530000000002","121.50762999999999","田林路","","上海市","上海市","徐汇区","384|1912",12972.2973
"804655055","Healthy Fashion Drinks","31.24013","121.61332999999999","","","上海市","上海市","浦东新区","1107",12982.8412 -----> "818107263","灵感时尚造型","31.289060000000003","121.47934","","","上海市","上海市","闵行区","523",12969.0397
"823761362","湖心小竹美甲美睫","31.273880000000002","121.59325","","","上海市","上海市","浦东新区","523",12979.8782 -----> "808914153","上海堡利杰腾服饰有限公司","31.2958","121.57249999999999","中山南一路","","上海市","上海市","黄浦区","1912",12977.2556
"809335245","阿三生煎(龙茗路店)","31.26096","121.48212","","","上海市","上海市","闵行区","240",12970.2394 -----> "823641772","福乐佳超市(归王社区卫生服务站北)","31.45936","121.45667999999999","","","上海市","上海市","宝山区","643",12961.2321
"821764910","上海添邦酒业发展有限公司","31.272070000000003","121.58276","","","上海市","上海市","浦东新区","1912",12978.9887 -----> "816894947","甜魔咖啡(虹漕路)","31.2787","121.50837999999999","虹漕路","","上海市","上海市","徐汇区","241",12972.022
"800366486","公共厕所","31.472350000000002","121.46553","","","上海市","上海市","宝山区","912",12961.5926 -----> "815194979","上南二村(西南门)","31.27494","121.59567999999999","","","上海市","上海市","浦东新区","1920",12980.0626
"840742834","宝祁雅苑南区","31.41853","121.47322","","","上海市","上海市","宝山区","1920",12964.1107 -----> "810424010","悦兴苑","31.25587","121.55511999999999","天钥桥南路","","上海市","上海市","徐汇区","1920",12977.0308
"828225755","停车场(春江锦庐西)","31.232190000000003","121.48518999999999","","","上海市","上海市","闵行区","994",12971.4875 -----> "808287810","八八宝粥饭粉面","31.215790000000002","121.59618999999999","","","上海市","上海市","闵行区","240",12982.1102
"816758492","上海泉源复合制剂技术有限公司(漕宝路)","31.2637","121.50832","漕宝路","","上海市","上海市","徐汇区","1912",12972.5229 -----> "814751156","上海澳永金属装饰制品有限公司(东北门)","31.224130000000002","121.39385999999999","","","上海市","上海市","松江区","1912",12963.4712
"803889819","云都新苑停车场","31.270590000000002","121.54226999999999","","","上海市","上海市","徐汇区","993",12975.3683 -----> "840806090","味多美(上南路店)","31.26169","121.59803","","","上海市","上海市","浦东新区","231",12980.7242
"815621459","印象西餐厅","31.28115","121.49206","","","上海市","上海市","闵行区","1106",12970.4597 -----> "802918814","上海市三林中学东校(东北门)","31.23949","121.62404","","","上海市","上海市","浦东新区","157",12983.8339
"822083471","上海北杉化学有限公司","31.46912","121.40406999999999","","","上海市","上海市","嘉定区","1912",12956.1428 -----> "840755174","思曼达宾馆","31.22963","121.61974","","","上海市","上海市","浦东新区","595",12983.7778
"814000265","上海绿地万豪酒店停车场","31.29162","121.57288","","","上海市","上海市","黄浦区","993",12977.4315 -----> "820514989","盛园烩面(疏影店)","31.219700000000003","121.46538","","","上海市","上海市","闵行区","240",12970.1107
"823898064","上海雅臣纸业有限公司","31.238020000000002","121.59613999999999","","","上海市","上海市","浦东新区","1912",12981.3539 -----> "816075482","中国联通(成山路营业厅)","31.271980000000003","121.60633999999999","","","上海市","上海市","浦东新区","492",12981.129
"824804043","新盈远汽修","31.455640000000002","121.48271","","","上海市","上海市","宝山区","71",12963.7127 -----> "803393018","汉韵唐风","31.240740000000002","121.61264","上南路","","上海市","上海市","浦东新区","240",12982.7579
"841321089","金虹桥商务广场停车场(入口)","31.282700000000002","121.49575","","","上海市","上海市","闵行区","993",12970.742 -----> "838555258","学大教育(田林东路)","31.27448","121.53483999999999","田林东路","","上海市","上海市","徐汇区","1822",12974.5633
"815236111","上海宇力电子有限公司","31.2787","121.50837999999999","虹漕路","","上海市","上海市","徐汇区","1912",12972.022 -----> "805587114","北蔡镇艾南花苑居民区活动室","31.286","121.62562","","","上海市","上海市","浦东新区","1212",12982.401
